time_s,p_fault,fault_bin
2.6580,1.000000,1
2.6680,1.000000,1
2.6780,1.000000,1
2.6880,1.000000,1
2.6980,1.000000,1
2.7080,1.000000,1
2.7180,1.000000,1
2.7280,1.000000,1
2.7380,1.000000,1
2.7480,1.000000,1
2.7580,1.000000,1
2.7680,1.000000,1
2.7780,1.000000,1
2.7880,1.000000,1
2.7980,1.000000,1
2.8080,1.000000,1
2.8180,1.000000,1
2.8280,1.000000,1
2.8380,1.000000,1
2.8480,1.000000,1
2.8580,1.000000,1
2.8680,1.000000,1
2.8780,1.000000,1
2.8880,1.000000,1
2.8980,1.000000,1
2.9080,1.000000,1
2.9180,1.000000,1
2.9280,1.000000,1
2.9380,1.000000,1
2.9480,1.000000,1
2.9580,1.000000,1
2.9680,1.000000,1
2.9780,1.000000,1
2.9880,1.000000,1
2.9980,1.000000,1
3.0080,1.000000,1
3.0180,1.000000,1
3.0280,1.000000,1
3.0380,1.000000,1
3.0480,1.000000,1
3.0580,1.000000,1
3.0680,1.000000,1
3.0780,1.000000,1
3.0880,1.000000,1
3.0980,1.000000,1
3.1080,1.000000,1
3.1180,1.000000,1
3.1280,1.000000,1
3.1380,1.000000,1
3.1480,1.000000,1
3.1580,1.000000,1
3.1680,1.000000,1
3.1780,1.000000,1
3.1880,1.000000,1
3.1980,1.000000,1
3.2080,1.000000,1
3.2180,1.000000,1
3.2280,1.000000,1
3.2380,1.000000,1
3.2480,1.000000,1
3.2580,1.000000,1
3.2680,1.000000,1
3.2780,1.000000,1
3.2880,1.000000,1
3.2980,1.000000,1
3.3080,1.000000,1
3.3180,1.000000,1
3.3280,1.000000,1
3.3380,1.000000,1
3.3480,1.000000,1
3.3580,1.000000,1
3.3680,1.000000,1
3.3780,1.000000,1
3.3880,1.000000,1
3.3980,1.000000,1
3.4080,1.000000,1
3.4180,1.000000,1
3.4280,1.000000,1
3.4380,1.000000,1
3.4480,1.000000,1
3.4580,1.000000,1
3.4680,1.000000,1
3.4780,1.000000,1
3.4880,1.000000,1
3.4980,1.000000,1
3.5080,1.000000,1
3.5180,1.000000,1
3.5280,1.000000,1
3.5390,1.000000,1
3.5480,1.000000,1
3.5580,1.000000,1
3.5690,1.000000,1
3.5780,1.000000,1
3.5880,1.000000,1
3.5980,1.000000,1
3.6080,1.000000,1
3.6180,1.000000,1
3.6280,1.000000,1
3.6380,1.000000,1
3.6510,1.000000,1
3.6580,1.000000,1
3.6680,1.000000,1
3.6780,1.000000,1
3.6880,1.000000,1
3.6980,1.000000,1
3.7080,1.000000,1
3.7180,1.000000,1
3.7280,1.000000,1
3.7380,1.000000,1
3.7480,1.000000,1
3.7580,1.000000,1
3.7680,1.000000,1
3.7780,1.000000,1
3.7880,1.000000,1
3.7980,1.000000,1
3.8080,1.000000,1
3.8180,1.000000,1
3.8280,1.000000,1
3.8380,1.000000,1
3.8480,1.000000,1
3.8580,1.000000,1
3.8680,1.000000,1
3.8780,1.000000,1
3.8880,1.000000,1
3.8980,1.000000,1
3.9080,1.000000,1
3.9180,1.000000,1
3.9280,1.000000,1
3.9380,1.000000,1
3.9480,1.000000,1
3.9580,1.000000,1
3.9680,1.000000,1
3.9780,1.000000,1
3.9880,1.000000,1
3.9980,1.000000,1
4.0080,1.000000,1
4.0180,1.000000,1
4.0280,0.999999,1
4.0380,0.999999,1
4.0480,0.999999,1
